s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/fabsf.xml;PASSED;-;2392
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/asin.xml;PASSED;-;3932
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/rem2pi.xml;PASSED;-;2542
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/truncf.xml;PASSED;-;4427
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/floor.xml;PASSED;-;4312
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/pow.xml;PASSED;-;6728
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/scalbnf.xml;PASSED;-;4385
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/roundf.xml;PASSED;-;4381
s_sin.mut.143.1_1_9.SDL.sin;COMPILED;/home/mlfs/unit-test-suite/expf.xml;PASSED;-;2638
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/sqrt.xml;PASSED;-;4671
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/fmax.xml;PASSED;-;5847
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/__ieee754_exp.xml;PASSED;-;3785
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/__ieee754_logf.xml;PASSED;-;3929
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/hypotf.xml;PASSED;-;4785
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/modf.xml;PASSED;-;7628
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/logf.xml;PASSED;-;3145
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/signbitf.xml;PASSED;-;2800
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/__ieee754_hypotf.xml;PASSED;-;4853
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/__ieee754_sqrt.xml;PASSED;-;3215
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/hypot.xml;PASSED;-;4786
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/__kernel_tan.xml;PASSED;-;3365
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/acos.xml;PASSED;-;4356
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/__fpclassifyf.xml;PASSED;-;3004
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/__ieee754_log10f.xml;PASSED;-;3571
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/fpclassify.xml;PASSED;-;4070
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/ceil.xml;PASSED;-;4631
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/isnanf.xml;PASSED;-;2781
sf_scalbn.mut.80.1_1_9.SDL.scalbnf;COMPILED;/home/mlfs/unit-test-suite/__ieee754_acos.xml;PASSED;-;4355
