Mutant;ALL;Jaccard
ef_log.mut.70.2_1_22.LVR.__ieee754_logf;1;1
ef_log.mut.70.2_15_52.AOR.__ieee754_logf;1;1
ef_log.mut.70.2_3_11.AOR.__ieee754_logf;1;1
ef_log.mut.70.2_3_33.LVR.__ieee754_logf;1;1
ef_log.mut.70.2_4_13.AOD.__ieee754_logf;1;1
ef_log.mut.70.2_7_13.AOR.__ieee754_logf;1;1
ef_log.mut.70.2_8_52.AOD.__ieee754_logf;1;1
ef_log.mut.70.3_10_25.AOR.__ieee754_logf;1;1
ef_log.mut.70.3_2_22.LVR.__ieee754_logf;1;1
ef_log.mut.70.3_4_33.LVR.__ieee754_logf;1;1
ef_log.mut.70.4_12_25.AOR.__ieee754_logf;1;1
ef_log.mut.70.4_16_52.AOR.__ieee754_logf;1;1
ef_log.mut.70.4_8_13.AOR.__ieee754_logf;1;1
ef_log.mut.71.1_1_22.ABS.__ieee754_logf;1;1
ef_log.mut.71.1_1_22.AOD.__ieee754_logf;1;1
ef_log.mut.71.1_1_6.SDL.__ieee754_logf;0;0
ef_log.mut.71.1_1_9.ROD.__ieee754_logf;0;0
ef_log.mut.71.1_2_12.ICR.__ieee754_logf;0;0
ef_log.mut.71.1_2_33.SDL.__ieee754_logf;1;1
ef_log.mut.71.1_2_9.UOI.__ieee754_logf;1;1
ef_log.mut.71.1_3_23.AOR.__ieee754_logf;1;1
ef_log.mut.71.1_4_10.ROR.__ieee754_logf;1;1
ef_log.mut.71.1_6_43.UOI.__ieee754_logf;1;1
ef_log.mut.71.2_1_12.ICR.__ieee754_logf;0;0
ef_log.mut.71.2_2_23.AOD.__ieee754_logf;1;1
ef_log.mut.71.2_4_9.UOI.__ieee754_logf;1;1
ef_log.mut.71.2_5_10.ROR.__ieee754_logf;1;1
ef_log.mut.71.2_8_43.UOI.__ieee754_logf;0;0
ef_log.mut.71.3_1_9.UOI.__ieee754_logf;1;1
ef_log.mut.71.3_2_10.ROR.__ieee754_logf;0;0
ef_log.mut.71.3_2_23.AOR.__ieee754_logf;1;1
ef_log.mut.71.3_5_43.UOI.__ieee754_logf;1;1
ef_log.mut.71.4_3_10.ROR.__ieee754_logf;0;0
ef_log.mut.71.4_3_9.UOI.__ieee754_logf;1;1
ef_log.mut.71.4_4_23.AOR.__ieee754_logf;1;1
ef_log.mut.71.4_7_43.UOI.__ieee754_logf;0;0
ef_log.mut.72.1_1_12.SDL.__ieee754_logf;0;0
ef_log.mut.72.1_1_19.ABS.__ieee754_logf;1;1
ef_log.mut.72.1_1_19.AOD.__ieee754_logf;1;1
ef_log.mut.72.1_11_32.AOR.__ieee754_logf;1;1
ef_log.mut.72.1_14_35.AOR.__ieee754_logf;1;1
ef_log.mut.72.1_19_43.AOR.__ieee754_logf;1;1
ef_log.mut.72.1_2_19.AOD.__ieee754_logf;1;1
ef_log.mut.72.1_2_21.AOR.__ieee754_logf;1;1
ef_log.mut.72.1_2_22.ABS.__ieee754_logf;1;1
ef_log.mut.72.1_3_31.ABS.__ieee754_logf;0;0
ef_log.mut.72.1_5_30.AOD.__ieee754_logf;1;1
ef_log.mut.72.1_5_36.ABS.__ieee754_logf;1;1
ef_log.mut.72.1_6_31.AOD.__ieee754_logf;1;1
ef_log.mut.72.1_7_28.AOR.__ieee754_logf;1;1
ef_log.mut.72.1_8_33.AOD.__ieee754_logf;1;1
ef_log.mut.72.2_10_43.AOD.__ieee754_logf;1;1
ef_log.mut.72.2_15_35.AOR.__ieee754_logf;1;1
ef_log.mut.72.2_3_21.AOD.__ieee754_logf;1;1
ef_log.mut.72.2_3_21.AOR.__ieee754_logf;1;1
ef_log.mut.72.2_4_28.AOD.__ieee754_logf;1;1
ef_log.mut.72.2_7_32.AOD.__ieee754_logf;1;1
ef_log.mut.72.2_9_35.AOD.__ieee754_logf;1;1
ef_log.mut.72.3_10_32.AOR.__ieee754_logf;1;1
ef_log.mut.72.3_18_43.AOR.__ieee754_logf;1;1
ef_log.mut.72.3_6_28.AOR.__ieee754_logf;1;1
ef_log.mut.72.4_12_32.AOR.__ieee754_logf;1;1
ef_log.mut.72.4_16_35.AOR.__ieee754_logf;1;1
ef_log.mut.72.4_20_43.AOR.__ieee754_logf;1;1
ef_log.mut.72.4_4_21.AOR.__ieee754_logf;1;1
ef_log.mut.72.4_8_28.AOR.__ieee754_logf;1;1
ef_log.mut.74.1_1_3.SDL.__ieee754_logf;1;1
ef_log.mut.74.1_1_7.ABS.__ieee754_logf;1;1
ef_log.mut.74.1_1_7.AOD.__ieee754_logf;1;1
ef_log.mut.74.1_3_8.AOR.__ieee754_logf;1;1
ef_log.mut.74.2_1_17.LVR.__ieee754_logf;1;1
ef_log.mut.74.2_2_8.AOD.__ieee754_logf;1;1
ef_log.mut.74.2_4_20.AOD.__ieee754_logf;1;1
ef_log.mut.74.2_4_8.AOR.__ieee754_logf;1;1
ef_log.mut.74.3_2_17.LVR.__ieee754_logf;1;1
ef_log.mut.74.3_2_8.AOR.__ieee754_logf;1;1
ef_log.mut.74.3_6_20.AOR.__ieee754_logf;1;1
ef_log.mut.74.4_8_20.AOR.__ieee754_logf;1;1
ef_log.mut.75.1_1_2.SDL.__ieee754_logf;1;1
ef_log.mut.75.1_2_14.UOI.__ieee754_logf;1;1
ef_log.mut.75.2_4_14.UOI.__ieee754_logf;1;1
ef_log.mut.75.3_1_14.UOI.__ieee754_logf;1;1
ef_log.mut.75.4_3_14.UOI.__ieee754_logf;1;1
ef_log.mut.76.1_1_2.SDL.__ieee754_logf;1;1
ef_log.mut.76.1_2_7.AOR.__ieee754_logf;1;1
ef_log.mut.76.2_3_7.AOR.__ieee754_logf;1;1
ef_log.mut.76.4_4_7.AOR.__ieee754_logf;1;1
ef_log.mut.77.1_1_10.SOD.__ieee754_logf;0;0
ef_log.mut.77.1_1_2.SDL.__ieee754_logf;0;0
ef_log.mut.77.1_1_6.AOD.__ieee754_logf;0;0
ef_log.mut.77.1_12_19.ICR.__ieee754_logf;0;0
ef_log.mut.77.1_2_6.UOI.__ieee754_logf;0;0
ef_log.mut.77.1_3_8.AOR.__ieee754_logf;0;0
ef_log.mut.77.2_2_8.AOD.__ieee754_logf;0;0
ef_log.mut.77.2_4_6.UOI.__ieee754_logf;0;0
ef_log.mut.77.2_7_19.ICR.__ieee754_logf;0;0
ef_log.mut.77.3_1_6.UOI.__ieee754_logf;1;1
ef_log.mut.77.3_2_8.AOR.__ieee754_logf;1;1
ef_log.mut.77.4_3_6.UOI.__ieee754_logf;1;1
ef_log.mut.77.4_4_8.AOR.__ieee754_logf;0;0
ef_log.mut.77.4_8_19.ICR.__ieee754_logf;1;1
ef_log.mut.77.5_1_8.AOR.__ieee754_logf;0;0
ef_log.mut.77.5_9_19.ICR.__ieee754_logf;0;0
ef_log.mut.77.6_10_19.ICR.__ieee754_logf;0;0
ef_log.mut.78.1_1_2.SDL.__ieee754_logf;1;1
ef_log.mut.78.1_2_7.AOR.__ieee754_logf;1;1
ef_log.mut.78.2_3_7.AOR.__ieee754_logf;1;1
ef_log.mut.78.4_4_7.AOR.__ieee754_logf;1;1
ef_log.mut.79.1_1_2.SDL.__ieee754_logf;0;0
ef_log.mut.79.1_1_6.AOD.__ieee754_logf;0;0
ef_log.mut.79.1_1_7.SOD.__ieee754_logf;1;1
ef_log.mut.79.1_12_16.ICR.__ieee754_logf;1;1
ef_log.mut.79.1_2_19.UOI.__ieee754_logf;0;0
ef_log.mut.79.1_3_18.AOR.__ieee754_logf;0;0
ef_log.mut.79.1_6_7.ICR.__ieee754_logf;1;1
ef_log.mut.79.2_2_14.SOD.__ieee754_logf;1;1
ef_log.mut.79.2_2_18.AOD.__ieee754_logf;0;0
ef_log.mut.79.2_4_19.UOI.__ieee754_logf;0;0
ef_log.mut.79.2_7_16.ICR.__ieee754_logf;1;1
ef_log.mut.79.3_1_19.UOI.__ieee754_logf;1;1
ef_log.mut.79.3_2_18.AOR.__ieee754_logf;0;0
ef_log.mut.79.3_5_7.ICR.__ieee754_logf;1;1
ef_log.mut.79.4_4_18.AOR.__ieee754_logf;0;0
ef_log.mut.79.4_8_16.ICR.__ieee754_logf;0;0
ef_log.mut.79.5_1_18.AOR.__ieee754_logf;0;0
ef_log.mut.79.5_9_16.ICR.__ieee754_logf;1;1
ef_log.mut.79.6_10_16.ICR.__ieee754_logf;1;1
ef_log.mut.80.1_1_2.SDL.__ieee754_logf;1;1
ef_log.mut.80.1_1_6.ABS.__ieee754_logf;1;1
ef_log.mut.80.1_1_6.AOD.__ieee754_logf;1;1
ef_log.mut.80.1_10_14.AOR.__ieee754_logf;1;1
ef_log.mut.80.1_18_21.AOR.__ieee754_logf;1;1
ef_log.mut.80.1_2_7.AOR.__ieee754_logf;1;1
ef_log.mut.80.1_2_9.ABS.__ieee754_logf;1;1
ef_log.mut.80.1_3_13.ABS.__ieee754_logf;1;1
ef_log.mut.80.1_3_9.AOD.__ieee754_logf;1;1
ef_log.mut.80.1_4_16.ABS.__ieee754_logf;1;1
ef_log.mut.80.1_5_13.AOD.__ieee754_logf;1;1
ef_log.mut.80.1_5_20.ABS.__ieee754_logf;0;0
ef_log.mut.80.1_6_22.ABS.__ieee754_logf;0;0
ef_log.mut.80.1_7_16.AOD.__ieee754_logf;0;0
ef_log.mut.80.1_9_20.AOD.__ieee754_logf;1;1
ef_log.mut.80.2_10_21.AOD.__ieee754_logf;0;0
ef_log.mut.80.2_11_14.AOR.__ieee754_logf;1;1
ef_log.mut.80.2_15_19.AOR.__ieee754_logf;0;0
ef_log.mut.80.2_19_21.AOR.__ieee754_logf;0;0
ef_log.mut.80.2_2_7.AOD.__ieee754_logf;1;1
ef_log.mut.80.2_3_7.AOR.__ieee754_logf;1;1
ef_log.mut.80.2_4_12.AOD.__ieee754_logf;0;0
ef_log.mut.80.2_6_14.AOD.__ieee754_logf;1;1
ef_log.mut.80.2_7_12.AOR.__ieee754_logf;1;1
ef_log.mut.80.2_8_19.AOD.__ieee754_logf;0;0
ef_log.mut.80.3_14_19.AOR.__ieee754_logf;0;0
ef_log.mut.80.3_6_12.AOR.__ieee754_logf;1;1
ef_log.mut.80.4_12_14.AOR.__ieee754_logf;1;1
ef_log.mut.80.4_16_19.AOR.__ieee754_logf;1;1
ef_log.mut.80.4_20_21.AOR.__ieee754_logf;0;0
ef_log.mut.80.4_4_7.AOR.__ieee754_logf;1;1
ef_log.mut.80.4_8_12.AOR.__ieee754_logf;1;1
ef_log.mut.81.1_1_2.SDL.__ieee754_logf;1;1
ef_log.mut.81.1_1_6.ABS.__ieee754_logf;1;1
ef_log.mut.81.1_1_6.AOD.__ieee754_logf;1;1
ef_log.mut.81.1_10_14.AOR.__ieee754_logf;1;1
ef_log.mut.81.1_11_23.AOD.__ieee754_logf;0;0
ef_log.mut.81.1_13_27.AOD.__ieee754_logf;0;0
ef_log.mut.81.1_18_21.AOR.__ieee754_logf;1;1
ef_log.mut.81.1_2_7.AOR.__ieee754_logf;1;1
ef_log.mut.81.1_2_9.ABS.__ieee754_logf;1;1
ef_log.mut.81.1_26_28.AOR.__ieee754_logf;0;0
ef_log.mut.81.1_3_13.ABS.__ieee754_logf;1;1
ef_log.mut.81.1_3_9.AOD.__ieee754_logf;1;1
ef_log.mut.81.1_4_16.ABS.__ieee754_logf;1;1
ef_log.mut.81.1_5_13.AOD.__ieee754_logf;1;1
ef_log.mut.81.1_5_20.ABS.__ieee754_logf;0;0
ef_log.mut.81.1_6_23.ABS.__ieee754_logf;0;0
ef_log.mut.81.1_7_16.AOD.__ieee754_logf;1;1
ef_log.mut.81.1_7_27.ABS.__ieee754_logf;0;0
ef_log.mut.81.1_8_29.ABS.__ieee754_logf;0;0
ef_log.mut.81.1_9_20.AOD.__ieee754_logf;1;1
ef_log.mut.81.2_10_21.AOD.__ieee754_logf;1;1
ef_log.mut.81.2_11_14.AOR.__ieee754_logf;1;1
ef_log.mut.81.2_12_26.AOD.__ieee754_logf;0;0
ef_log.mut.81.2_14_28.AOD.__ieee754_logf;0;0
ef_log.mut.81.2_15_19.AOR.__ieee754_logf;0;0
ef_log.mut.81.2_19_21.AOR.__ieee754_logf;1;1
ef_log.mut.81.2_2_7.AOD.__ieee754_logf;1;1
ef_log.mut.81.2_23_26.AOR.__ieee754_logf;0;0
ef_log.mut.81.2_27_28.AOR.__ieee754_logf;0;0
ef_log.mut.81.2_3_7.AOR.__ieee754_logf;1;1
ef_log.mut.81.2_4_12.AOD.__ieee754_logf;1;1
ef_log.mut.81.2_6_14.AOD.__ieee754_logf;1;1
ef_log.mut.81.2_7_12.AOR.__ieee754_logf;1;1
ef_log.mut.81.2_8_19.AOD.__ieee754_logf;0;0
ef_log.mut.81.3_14_19.AOR.__ieee754_logf;1;1
ef_log.mut.81.3_22_26.AOR.__ieee754_logf;0;0
ef_log.mut.81.3_6_12.AOR.__ieee754_logf;1;1
ef_log.mut.81.4_12_14.AOR.__ieee754_logf;1;1
ef_log.mut.81.4_16_19.AOR.__ieee754_logf;1;1
ef_log.mut.81.4_20_21.AOR.__ieee754_logf;1;1
ef_log.mut.81.4_24_26.AOR.__ieee754_logf;1;1
ef_log.mut.81.4_28_28.AOR.__ieee754_logf;0;0
ef_log.mut.81.4_4_7.AOR.__ieee754_logf;1;1
ef_log.mut.81.4_8_12.AOR.__ieee754_logf;1;1
ef_log.mut.82.1_1_2.SDL.__ieee754_logf;0;0
ef_log.mut.82.1_6_7.UOI.__ieee754_logf;1;1
ef_log.mut.82.3_1_4.LCR.__ieee754_logf;1;1
ef_log.mut.82.3_5_7.UOI.__ieee754_logf;0;0
ef_log.mut.82.5_2_4.LCR.__ieee754_logf;0;0
ef_log.mut.83.1_1_2.SDL.__ieee754_logf;1;1
ef_log.mut.83.1_1_6.ABS.__ieee754_logf;1;1
ef_log.mut.83.1_1_6.AOD.__ieee754_logf;1;1
ef_log.mut.83.2_2_8.AOD.__ieee754_logf;1;1
ef_log.mut.83.3_2_8.AOR.__ieee754_logf;1;1
ef_log.mut.83.4_4_8.AOR.__ieee754_logf;1;1
ef_log.mut.84.1_1_2.SDL.__ieee754_logf;1;1
ef_log.mut.84.1_1_5.ROD.__ieee754_logf;1;1
ef_log.mut.84.3_1_5.UOI.__ieee754_logf;0;0
ef_log.mut.84.3_2_6.ROR.__ieee754_logf;1;1
ef_log.mut.84.5_4_6.ROR.__ieee754_logf;1;1
ef_log.mut.85.1_1_11.AOD.__ieee754_logf;1;1
ef_log.mut.85.1_1_22.ABS.__ieee754_logf;1;1
ef_log.mut.85.1_1_6.SDL.__ieee754_logf;1;1
ef_log.mut.85.1_2_11.AOD.__ieee754_logf;1;1
ef_log.mut.85.1_2_21.AOR.__ieee754_logf;1;1
ef_log.mut.85.1_2_24.ABS.__ieee754_logf;1;1
ef_log.mut.85.1_6_23.AOR.__ieee754_logf;1;1
ef_log.mut.85.2_1_18.LVR.__ieee754_logf;1;1
ef_log.mut.85.2_3_21.AOR.__ieee754_logf;1;1
ef_log.mut.85.2_7_23.AOR.__ieee754_logf;1;1
ef_log.mut.85.3_2_18.LVR.__ieee754_logf;1;1
ef_log.mut.85.4_4_21.AOR.__ieee754_logf;1;1
ef_log.mut.85.4_8_23.AOR.__ieee754_logf;1;1
ef_log.mut.86.1_1_22.ABS.__ieee754_logf;1;1
ef_log.mut.86.1_1_22.AOD.__ieee754_logf;1;1
ef_log.mut.86.1_1_6.SDL.__ieee754_logf;1;1
ef_log.mut.86.1_1_9.ROD.__ieee754_logf;0;0
ef_log.mut.86.1_10_31.AOR.__ieee754_logf;1;1
ef_log.mut.86.1_2_25.ABS.__ieee754_logf;1;1
ef_log.mut.86.1_2_9.UOI.__ieee754_logf;0;0
ef_log.mut.86.1_3_23.AOR.__ieee754_logf;1;1
ef_log.mut.86.1_3_25.AOD.__ieee754_logf;1;1
ef_log.mut.86.1_4_10.ROR.__ieee754_logf;1;1
ef_log.mut.86.1_4_33.ABS.__ieee754_logf;1;1
ef_log.mut.86.1_5_30.AOD.__ieee754_logf;1;1
ef_log.mut.86.1_7_29.AOR.__ieee754_logf;1;1
ef_log.mut.86.1_7_33.AOD.__ieee754_logf;1;1
ef_log.mut.86.2_1_12.ICR.__ieee754_logf;0;0
ef_log.mut.86.2_11_31.AOR.__ieee754_logf;1;1
ef_log.mut.86.2_2_23.AOD.__ieee754_logf;1;1
ef_log.mut.86.2_4_29.AOD.__ieee754_logf;1;1
ef_log.mut.86.2_4_9.UOI.__ieee754_logf;0;0
ef_log.mut.86.2_5_10.ROR.__ieee754_logf;1;1
ef_log.mut.86.2_6_31.AOD.__ieee754_logf;1;1
ef_log.mut.86.2_8_37.AOD.__ieee754_logf;1;1
ef_log.mut.86.3_14_37.AOR.__ieee754_logf;1;1
ef_log.mut.86.3_2_10.ROR.__ieee754_logf;1;1
ef_log.mut.86.3_2_23.AOR.__ieee754_logf;1;1
ef_log.mut.86.3_6_29.AOR.__ieee754_logf;1;1
ef_log.mut.86.4_12_31.AOR.__ieee754_logf;1;1
ef_log.mut.86.4_16_37.AOR.__ieee754_logf;1;1
ef_log.mut.86.4_3_10.ROR.__ieee754_logf;1;1
ef_log.mut.86.4_3_9.UOI.__ieee754_logf;0;0
ef_log.mut.86.4_4_23.AOR.__ieee754_logf;1;1
ef_log.mut.86.4_8_29.AOR.__ieee754_logf;1;1
ef_log.mut.87.1_1_15.ABS.__ieee754_logf;1;1
ef_log.mut.87.1_1_15.AOD.__ieee754_logf;1;1
ef_log.mut.87.1_11_31.AOR.__ieee754_logf;1;1
ef_log.mut.87.1_11_36.AOD.__ieee754_logf;1;1
ef_log.mut.87.1_14_34.AOR.__ieee754_logf;1;1
ef_log.mut.87.1_14_44.AOD.__ieee754_logf;1;1
ef_log.mut.87.1_2_15.AOD.__ieee754_logf;1;1
ef_log.mut.87.1_2_17.AOR.__ieee754_logf;1;1
ef_log.mut.87.1_2_18.ABS.__ieee754_logf;1;1
ef_log.mut.87.1_26_46.AOR.__ieee754_logf;1;1
ef_log.mut.87.1_3_27.ABS.__ieee754_logf;1;1
ef_log.mut.87.1_31_55.AOR.__ieee754_logf;1;1
ef_log.mut.87.1_4_33.ABS.__ieee754_logf;1;1
ef_log.mut.87.1_5_26.AOD.__ieee754_logf;1;1
ef_log.mut.87.1_5_36.ABS.__ieee754_logf;1;1
ef_log.mut.87.1_6_27.AOD.__ieee754_logf;1;1
ef_log.mut.87.1_7_24.AOR.__ieee754_logf;1;1
ef_log.mut.87.1_7_44.ABS.__ieee754_logf;1;1
ef_log.mut.87.1_8_33.AOD.__ieee754_logf;1;1
ef_log.mut.87.1_8_47.ABS.__ieee754_logf;1;1
ef_log.mut.87.1_9_33.AOD.__ieee754_logf;1;1
ef_log.mut.87.2_10_34.AOD.__ieee754_logf;1;1
ef_log.mut.87.2_12_40.AOD.__ieee754_logf;1;1
ef_log.mut.87.2_13_43.AOD.__ieee754_logf;1;1
ef_log.mut.87.2_15_34.AOR.__ieee754_logf;1;1
ef_log.mut.87.2_15_46.AOD.__ieee754_logf;1;1
ef_log.mut.87.2_16_55.AOD.__ieee754_logf;1;1
ef_log.mut.87.2_23_43.AOR.__ieee754_logf;1;1
ef_log.mut.87.2_27_46.AOR.__ieee754_logf;1;1
ef_log.mut.87.2_3_17.AOD.__ieee754_logf;1;1
ef_log.mut.87.2_3_17.AOR.__ieee754_logf;1;1
ef_log.mut.87.2_4_24.AOD.__ieee754_logf;1;1
ef_log.mut.87.2_7_31.AOD.__ieee754_logf;1;1
ef_log.mut.87.3_10_31.AOR.__ieee754_logf;1;1
ef_log.mut.87.3_18_40.AOR.__ieee754_logf;1;1
ef_log.mut.87.3_22_43.AOR.__ieee754_logf;1;1
ef_log.mut.87.3_30_55.AOR.__ieee754_logf;1;1
ef_log.mut.87.3_6_24.AOR.__ieee754_logf;1;1
ef_log.mut.87.4_12_31.AOR.__ieee754_logf;1;1
ef_log.mut.87.4_16_34.AOR.__ieee754_logf;1;1
ef_log.mut.87.4_20_40.AOR.__ieee754_logf;1;1
ef_log.mut.87.4_24_43.AOR.__ieee754_logf;1;1
ef_log.mut.87.4_28_46.AOR.__ieee754_logf;1;1
ef_log.mut.87.4_32_55.AOR.__ieee754_logf;1;1
ef_log.mut.87.4_4_17.AOR.__ieee754_logf;1;1
ef_log.mut.87.4_8_24.AOR.__ieee754_logf;1;1
ef_log.mut.89.1_1_22.ABS.__ieee754_logf;1;1
ef_log.mut.89.1_1_22.AOD.__ieee754_logf;1;1
ef_log.mut.89.1_1_6.SDL.__ieee754_logf;1;1
ef_log.mut.89.1_1_9.ROD.__ieee754_logf;0;0
ef_log.mut.89.1_11_28.AOR.__ieee754_logf;1;1
ef_log.mut.89.1_2_12.ICR.__ieee754_logf;1;1
ef_log.mut.89.1_2_9.UOI.__ieee754_logf;1;1
ef_log.mut.89.1_3_23.AOR.__ieee754_logf;1;1
ef_log.mut.89.1_3_24.AOD.__ieee754_logf;1;1
ef_log.mut.89.1_3_27.ABS.__ieee754_logf;1;1
ef_log.mut.89.1_4_10.ROR.__ieee754_logf;1;1
ef_log.mut.89.1_5_27.AOD.__ieee754_logf;1;1
ef_log.mut.89.1_6_25.AOR.__ieee754_logf;1;1
ef_log.mut.89.2_1_12.ICR.__ieee754_logf;1;1
ef_log.mut.89.2_2_23.AOD.__ieee754_logf;1;1
ef_log.mut.89.2_4_25.AOD.__ieee754_logf;1;1
ef_log.mut.89.2_4_9.UOI.__ieee754_logf;0;0
ef_log.mut.89.2_5_10.ROR.__ieee754_logf;1;1
ef_log.mut.89.2_6_28.AOD.__ieee754_logf;1;1
ef_log.mut.89.2_7_25.AOR.__ieee754_logf;1;1
ef_log.mut.89.3_1_9.UOI.__ieee754_logf;1;1
ef_log.mut.89.3_10_28.AOR.__ieee754_logf;1;1
ef_log.mut.89.3_2_10.ROR.__ieee754_logf;1;1
ef_log.mut.89.3_2_23.AOR.__ieee754_logf;1;1
ef_log.mut.89.4_12_28.AOR.__ieee754_logf;1;1
ef_log.mut.89.4_3_10.ROR.__ieee754_logf;1;1
ef_log.mut.89.4_3_9.UOI.__ieee754_logf;0;0
ef_log.mut.89.4_4_23.AOR.__ieee754_logf;1;1
ef_log.mut.89.4_8_25.AOR.__ieee754_logf;1;1
ef_log.mut.90.1_1_15.ABS.__ieee754_logf;1;1
ef_log.mut.90.1_1_15.AOD.__ieee754_logf;1;1
ef_log.mut.90.1_10_28.AOR.__ieee754_logf;1;1
ef_log.mut.90.1_12_35.AOD.__ieee754_logf;1;1
ef_log.mut.90.1_15_31.AOR.__ieee754_logf;1;1
ef_log.mut.90.1_19_34.AOR.__ieee754_logf;1;1
ef_log.mut.90.1_2_15.AOD.__ieee754_logf;1;1
ef_log.mut.90.1_2_17.AOR.__ieee754_logf;1;1
ef_log.mut.90.1_2_18.ABS.__ieee754_logf;1;1
ef_log.mut.90.1_22_37.AOR.__ieee754_logf;1;1
ef_log.mut.90.1_27_45.AOR.__ieee754_logf;1;1
ef_log.mut.90.1_3_27.ABS.__ieee754_logf;1;1
ef_log.mut.90.1_4_30.ABS.__ieee754_logf;1;1
ef_log.mut.90.1_5_26.AOD.__ieee754_logf;1;1
ef_log.mut.90.1_6_27.AOD.__ieee754_logf;1;1
ef_log.mut.90.1_7_24.AOR.__ieee754_logf;1;1
ef_log.mut.90.1_7_27.AOD.__ieee754_logf;1;1
ef_log.mut.90.1_7_38.ABS.__ieee754_logf;1;1
ef_log.mut.90.1_9_30.AOD.__ieee754_logf;1;1
ef_log.mut.90.2_10_31.AOD.__ieee754_logf;1;1
ef_log.mut.90.2_11_28.AOR.__ieee754_logf;1;1
ef_log.mut.90.2_11_34.AOD.__ieee754_logf;1;1
ef_log.mut.90.2_13_37.AOD.__ieee754_logf;1;1
ef_log.mut.90.2_14_45.AOD.__ieee754_logf;1;1
ef_log.mut.90.2_23_37.AOR.__ieee754_logf;1;1
ef_log.mut.90.2_3_17.AOD.__ieee754_logf;1;1
ef_log.mut.90.2_3_17.AOR.__ieee754_logf;1;1
ef_log.mut.90.2_4_24.AOD.__ieee754_logf;1;1
ef_log.mut.90.2_8_28.AOD.__ieee754_logf;1;1
ef_log.mut.90.3_14_31.AOR.__ieee754_logf;1;1
ef_log.mut.90.3_18_34.AOR.__ieee754_logf;1;1
ef_log.mut.90.3_26_45.AOR.__ieee754_logf;1;1
ef_log.mut.90.3_6_24.AOR.__ieee754_logf;1;1
ef_log.mut.90.4_12_28.AOR.__ieee754_logf;1;1
ef_log.mut.90.4_16_31.AOR.__ieee754_logf;1;1
ef_log.mut.90.4_20_34.AOR.__ieee754_logf;1;1
ef_log.mut.90.4_24_37.AOR.__ieee754_logf;1;1
ef_log.mut.90.4_28_45.AOR.__ieee754_logf;1;1
ef_log.mut.90.4_4_17.AOR.__ieee754_logf;1;1
ef_log.mut.90.4_8_24.AOR.__ieee754_logf;1;1
ef_log10.mut.70.1_1_2.SDL.__ieee754_log10f;1;1
ef_log10.mut.70.5_1_2.LVR.__ieee754_log10f;1;1
ef_log10.mut.72.1_1_9.SDL.__ieee754_log10f;1;1
ef_log10.mut.72.1_2_11.ICR.__ieee754_log10f;1;1
ef_log10.mut.72.2_1_11.ICR.__ieee754_log10f;1;1
ef_log10.mut.73.1_1_9.SDL.__ieee754_log10f;1;1
ef_log10.mut.74.1_1_20.AOD.__ieee754_log10f;1;1
ef_log10.mut.74.1_2_27.ABS.__ieee754_log10f;1;1
ef_log10.mut.74.3_2_26.AOR.__ieee754_log10f;1;1
ef_log10.mut.75.1_1_27.ABS.__ieee754_log10f;1;1
ef_log10.mut.75.1_2_13.UOI.__ieee754_log10f;1;1
ef_log10.mut.75.1_2_27.AOD.__ieee754_log10f;1;1
ef_log10.mut.75.1_3_28.AOR.__ieee754_log10f;1;1
ef_log10.mut.75.1_4_15.ROR.__ieee754_log10f;1;1
ef_log10.mut.75.2_1_16.ICR.__ieee754_log10f;0;0
ef_log10.mut.75.2_4_13.UOI.__ieee754_log10f;1;1
ef_log10.mut.75.2_4_31.AOD.__ieee754_log10f;1;1
ef_log10.mut.75.3_1_13.UOI.__ieee754_log10f;1;1
ef_log10.mut.75.3_2_28.AOR.__ieee754_log10f;1;1
ef_log10.mut.75.4_3_13.UOI.__ieee754_log10f;1;1
ef_log10.mut.75.4_4_28.AOR.__ieee754_log10f;1;1
ef_log10.mut.76.1_1_2.SDL.__ieee754_log10f;1;1
ef_log10.mut.76.3_2_40.AOR.__ieee754_log10f;0;0
ef_log10.mut.76.4_4_40.AOR.__ieee754_log10f;1;1
ef_log10.mut.76.7_1_6.ROR.__ieee754_log10f;1;1
ef_log10.mut.77.1_1_9.SDL.__ieee754_log10f;1;1
ef_log10.mut.78.1_2_22.SDL.__ieee754_log10f;1;1
ef_log10.mut.78.1_2_27.ABS.__ieee754_log10f;1;1
ef_log10.mut.78.1_6_18.ICR.__ieee754_log10f;1;1
ef_log10.mut.78.2_1_18.ICR.__ieee754_log10f;1;1
ef_log10.mut.78.4_2_18.ICR.__ieee754_log10f;1;1
ef_log10.mut.78.5_3_18.ICR.__ieee754_log10f;1;1
ef_log10.mut.78.6_6_24.AOR.__ieee754_log10f;1;1
ef_log10.mut.78.7_7_24.AOR.__ieee754_log10f;1;1
ef_log10.mut.78.9_8_24.AOR.__ieee754_log10f;1;1
ef_log10.mut.79.1_1_6.SDL.__ieee754_log10f;1;1
ef_log10.mut.79.5_1_6.LVR.__ieee754_log10f;1;1
ef_log10.mut.81.1_1_34.ABS.__ieee754_log10f;0;0
ef_log10.mut.81.1_1_5.SDL.__ieee754_log10f;0;0
ef_log10.mut.81.1_1_9.ROD.__ieee754_log10f;1;1
ef_log10.mut.81.1_2_9.UOI.__ieee754_log10f;1;1
ef_log10.mut.81.1_4_12.ROR.__ieee754_log10f;1;1
