Mutant;ALL;Jaccard
miniz.mut.1176.3_1_46.UOI.tdefl_compress_lz_codes;1;1
miniz.mut.1176.3_5_60.ICR.tdefl_compress_lz_codes;1;1
miniz.mut.1176.4_2_60.ICR.tdefl_compress_lz_codes;1;1
miniz.mut.1176.4_3_46.UOI.tdefl_compress_lz_codes;1;1
miniz.mut.1176.5_3_60.ICR.tdefl_compress_lz_codes;1;1
miniz.mut.1176.6_4_60.ICR.tdefl_compress_lz_codes;1;1
miniz.mut.1177.1_1_17.SDL.tdefl_compress_lz_codes;1;1
miniz.mut.1177.1_2_59.UOI.tdefl_compress_lz_codes;1;1
miniz.mut.1177.1_6_73.ICR.tdefl_compress_lz_codes;1;1
miniz.mut.1177.2_1_73.ICR.tdefl_compress_lz_codes;1;1
miniz.mut.1177.2_4_59.UOI.tdefl_compress_lz_codes;1;1
miniz.mut.1177.3_1_59.UOI.tdefl_compress_lz_codes;1;1
miniz.mut.1177.3_5_73.ICR.tdefl_compress_lz_codes;1;1
miniz.mut.1177.4_2_73.ICR.tdefl_compress_lz_codes;1;1
miniz.mut.1177.4_3_59.UOI.tdefl_compress_lz_codes;1;1
miniz.mut.1177.5_3_73.ICR.tdefl_compress_lz_codes;1;1
miniz.mut.1177.6_4_73.ICR.tdefl_compress_lz_codes;1;1
miniz.mut.1179.1_1_13.SDL.tdefl_compress_lz_codes;0;0
miniz.mut.1180.1_1_13.SDL.tdefl_compress_lz_codes;1;1
miniz.mut.1181.1_1_13.SDL.tdefl_compress_lz_codes;1;1
miniz.mut.1186.1_1_13.SDL.tdefl_compress_lz_codes;0;0
miniz.mut.1187.1_1_13.SDL.tdefl_compress_lz_codes;1;1
miniz.mut.1191.1_1_5.SDL.tdefl_compress_lz_codes;1;1
miniz.mut.1193.1_1_5.SDL.tdefl_compress_lz_codes;0;0
miniz.mut.1193.1_4_30.ROR.tdefl_compress_lz_codes;0;0
miniz.mut.1193.2_5_30.ROR.tdefl_compress_lz_codes;0;0
miniz.mut.1193.4_2_30.ROR.tdefl_compress_lz_codes;0;0
miniz.mut.1193.5_3_30.ROR.tdefl_compress_lz_codes;0;0
miniz.mut.1193.6_1_30.ROR.tdefl_compress_lz_codes;0;0
miniz.mut.1199.1_1_5.SDL.tdefl_compress_block;1;1
miniz.mut.1199.1_2_9.UOI.tdefl_compress_block;0;0
miniz.mut.1199.3_1_9.UOI.tdefl_compress_block;0;0
miniz.mut.1203.1_1_5.SDL.tdefl_compress_block;1;1
miniz.mut.1211.1_3_100.AOR.tdefl_flush_block;0;0
miniz.mut.1211.1_9_129.ROR.tdefl_flush_block;0;0
miniz.mut.1211.2_10_129.ROR.tdefl_flush_block;0;0
miniz.mut.1211.2_3_77.LCR.tdefl_flush_block;1;1
miniz.mut.1211.3_1_71.ROR.tdefl_flush_block;0;0
miniz.mut.1211.3_2_100.AOR.tdefl_flush_block;0;0
miniz.mut.1211.3_7_129.ROR.tdefl_flush_block;0;0
miniz.mut.1211.4_4_100.AOR.tdefl_flush_block;0;0
miniz.mut.1211.5_1_100.AOR.tdefl_flush_block;0;0
miniz.mut.1211.5_8_129.ROR.tdefl_flush_block;0;0
miniz.mut.1211.6_6_129.ROR.tdefl_flush_block;0;0
miniz.mut.1211.8_1_41.LCR.tdefl_flush_block;1;1
miniz.mut.1212.1_10_110.ROR.tdefl_flush_block;0;0
miniz.mut.1212.1_3_90.AOR.tdefl_flush_block;0;0
miniz.mut.1212.2_1_65.LCR.tdefl_flush_block;0;0
miniz.mut.1212.2_5_56.ROR.tdefl_flush_block;0;0
miniz.mut.1212.2_7_163.AOR.tdefl_flush_block;0;0
miniz.mut.1212.3_2_56.ROR.tdefl_flush_block;0;0
miniz.mut.1212.3_2_90.AOR.tdefl_flush_block;0;0
miniz.mut.1212.3_7_110.ROR.tdefl_flush_block;0;0
miniz.mut.1212.4_4_90.AOR.tdefl_flush_block;1;1
miniz.mut.1212.4_8_110.ROR.tdefl_flush_block;0;0
miniz.mut.1212.5_1_90.AOR.tdefl_flush_block;1;1
miniz.mut.1212.5_9_110.ROR.tdefl_flush_block;0;0
miniz.mut.1212.6_6_110.ROR.tdefl_flush_block;0;0
miniz.mut.1214.1_1_5.SDL.tdefl_flush_block;0;0
miniz.mut.1215.1_1_5.SDL.tdefl_flush_block;1;1
miniz.mut.1215.1_6_68.ICR.tdefl_flush_block;0;0
miniz.mut.1215.2_1_68.ICR.tdefl_flush_block;0;0
miniz.mut.1215.2_3_45.AOR.tdefl_flush_block;1;1
miniz.mut.1215.3_5_68.ICR.tdefl_flush_block;0;0
miniz.mut.1215.3_6_66.AOR.tdefl_flush_block;0;0
miniz.mut.1215.4_2_68.ICR.tdefl_flush_block;0;0
miniz.mut.1215.4_8_66.AOR.tdefl_flush_block;1;1
miniz.mut.1215.5_3_68.ICR.tdefl_flush_block;0;0
miniz.mut.1215.5_5_66.AOR.tdefl_flush_block;1;1
miniz.mut.1215.6_4_68.ICR.tdefl_flush_block;0;0
miniz.mut.1217.1_1_5.SDL.tdefl_flush_block;0;0
miniz.mut.1218.1_1_5.SDL.tdefl_flush_block;0;0
miniz.mut.1218.1_2_29.ICR.tdefl_flush_block;0;0
miniz.mut.1218.2_1_29.ICR.tdefl_flush_block;0;0
miniz.mut.1219.1_1_5.SDL.tdefl_flush_block;0;0
miniz.mut.1219.1_2_35.ICR.tdefl_flush_block;0;0
miniz.mut.1219.2_1_35.ICR.tdefl_flush_block;1;1
miniz.mut.1221.1_1_5.SDL.tdefl_flush_block;1;1
miniz.mut.1222.1_1_5.SDL.tdefl_flush_block;0;0
miniz.mut.1222.1_4_47.ROR.tdefl_flush_block;0;0
miniz.mut.1222.1_6_50.ICR.tdefl_flush_block;0;0
miniz.mut.1222.2_1_50.ICR.tdefl_flush_block;0;0
miniz.mut.1222.2_5_47.ROR.tdefl_flush_block;0;0
miniz.mut.1222.3_2_47.ROR.tdefl_flush_block;0;0
miniz.mut.1222.3_5_50.ICR.tdefl_flush_block;0;0
miniz.mut.1222.4_2_50.ICR.tdefl_flush_block;0;0
miniz.mut.1222.4_3_47.ROR.tdefl_flush_block;0;0
miniz.mut.1222.5_3_50.ICR.tdefl_flush_block;0;0
miniz.mut.1222.6_1_47.ROR.tdefl_flush_block;0;0
miniz.mut.1222.6_3_23.AOR.tdefl_flush_block;0;0
miniz.mut.1222.6_4_50.ICR.tdefl_flush_block;0;0
miniz.mut.1224.1_1_5.SDL.tdefl_flush_block;1;1
miniz.mut.1224.2_3_48.LCR.tdefl_flush_block;0;0
miniz.mut.1224.7_1_9.ROR.tdefl_flush_block;1;1
miniz.mut.1224.7_2_21.LCR.tdefl_flush_block;0;0
miniz.mut.1224.8_1_21.LCR.tdefl_flush_block;0;0
miniz.mut.1226.1_1_9.SDL.tdefl_flush_block;1;1
miniz.mut.1227.1_1_9.SDL.tdefl_flush_block;1;1
miniz.mut.1230.1_1_5.SDL.tdefl_flush_block;1;1
miniz.mut.1232.1_1_5.SDL.tdefl_flush_block;1;1
miniz.mut.1233.1_1_5.SDL.tdefl_flush_block;0;0
miniz.mut.1234.1_1_5.SDL.tdefl_flush_block;0;0
miniz.mut.1236.1_1_5.SDL.tdefl_flush_block;0;0
miniz.mut.1236.1_2_10.UOI.tdefl_flush_block;1;1
miniz.mut.1236.3_1_10.UOI.tdefl_flush_block;1;1
miniz.mut.1236.4_3_10.UOI.tdefl_flush_block;1;1
miniz.mut.1236.7_1_9.ROR.tdefl_flush_block;0;0
miniz.mut.1237.1_3_101.LCR.tdefl_flush_block;0;0
miniz.mut.1237.1_4_125.ROR.tdefl_flush_block;0;0
miniz.mut.1237.1_6_127.ICR.tdefl_flush_block;0;0
miniz.mut.1237.2_1_127.ICR.tdefl_flush_block;0;0
miniz.mut.1237.2_5_125.ROR.tdefl_flush_block;0;0
miniz.mut.1237.3_5_127.ICR.tdefl_flush_block;0;0
miniz.mut.1237.5_3_125.ROR.tdefl_flush_block;0;0
miniz.mut.1237.5_3_127.ICR.tdefl_flush_block;0;0
miniz.mut.1237.6_1_125.ROR.tdefl_flush_block;0;0
miniz.mut.1237.6_4_127.ICR.tdefl_flush_block;0;0
miniz.mut.1237.7_2_68.LCR.tdefl_flush_block;0;0
miniz.mut.1237.8_1_68.LCR.tdefl_flush_block;0;0
miniz.mut.1240.1_1_26.LCR.tdefl_flush_block;0;0
miniz.mut.1240.1_1_5.SDL.tdefl_flush_block;0;0
miniz.mut.1240.1_2_11.UOI.tdefl_flush_block;1;1
miniz.mut.1240.2_2_52.LCR.tdefl_flush_block;1;1
miniz.mut.1240.2_3_126.LCR.tdefl_flush_block;1;1
miniz.mut.1240.2_7_94.AOR.tdefl_flush_block;0;0
miniz.mut.1240.3_2_100.ROR.tdefl_flush_block;1;1
miniz.mut.1240.3_2_96.ICR.tdefl_flush_block;0;0
miniz.mut.1240.4_3_100.ROR.tdefl_flush_block;1;1
miniz.mut.1240.4_3_96.ICR.tdefl_flush_block;0;0
miniz.mut.1240.5_4_100.ROR.tdefl_flush_block;0;0
miniz.mut.1240.6_1_100.ROR.tdefl_flush_block;1;1
miniz.mut.1240.7_1_9.ROR.tdefl_flush_block;1;1
miniz.mut.1261.1_2_15.UOI.tdefl_flush_block;0;0
miniz.mut.1261.3_1_15.UOI.tdefl_flush_block;0;0
miniz.mut.1261.7_1_14.ROR.tdefl_flush_block;0;0
miniz.mut.1268.1_1_5.SDL.tdefl_flush_block;1;1
miniz.mut.1268.1_2_9.UOI.tdefl_flush_block;1;1
miniz.mut.1268.2_4_9.UOI.tdefl_flush_block;1;1
miniz.mut.1268.3_1_9.UOI.tdefl_flush_block;1;1
miniz.mut.1268.7_1_9.ROR.tdefl_flush_block;1;1
miniz.mut.1270.1_1_9.SDL.tdefl_flush_block;1;1
miniz.mut.1270.1_4_19.ROR.tdefl_flush_block;1;1
miniz.mut.1270.2_5_19.ROR.tdefl_flush_block;0;0
miniz.mut.1270.3_1_13.UOI.tdefl_flush_block;1;1
miniz.mut.1270.3_2_19.ROR.tdefl_flush_block;1;1
miniz.mut.1270.4_3_19.ROR.tdefl_flush_block;0;0
miniz.mut.1270.7_1_13.ROR.tdefl_flush_block;1;1
miniz.mut.1272.1_1_13.SDL.tdefl_flush_block;1;1
miniz.mut.1272.7_1_17.ROR.tdefl_flush_block;1;1
miniz.mut.1274.1_1_17.SDL.tdefl_flush_block;1;1
miniz.mut.1276.1_1_13.SDL.tdefl_flush_block;1;1
miniz.mut.1276.7_1_17.ROR.tdefl_flush_block;1;1
miniz.mut.1276.7_2_28.LCR.tdefl_flush_block;0;0
miniz.mut.1276.8_1_28.LCR.tdefl_flush_block;0;0
miniz.mut.1279.1_1_17.SDL.tdefl_flush_block;1;1
miniz.mut.1279.1_2_29.UOI.tdefl_flush_block;1;1
miniz.mut.1279.1_8_33.ICR.tdefl_flush_block;1;1
miniz.mut.1279.2_3_33.ICR.tdefl_flush_block;1;1
miniz.mut.1279.2_4_29.UOI.tdefl_flush_block;1;1
miniz.mut.1279.3_1_29.UOI.tdefl_flush_block;1;1
miniz.mut.1279.3_7_33.ICR.tdefl_flush_block;1;1
miniz.mut.1279.4_3_29.UOI.tdefl_flush_block;1;1
miniz.mut.1279.5_5_33.ICR.tdefl_flush_block;1;1
miniz.mut.1279.6_6_33.ICR.tdefl_flush_block;1;1
miniz.mut.1281.1_1_21.SDL.tdefl_flush_block;1;1
miniz.mut.1282.1_1_21.SDL.tdefl_flush_block;1;1
miniz.mut.1282.1_6_27.ICR.tdefl_flush_block;1;1
miniz.mut.1282.2_1_27.ICR.tdefl_flush_block;1;1
miniz.mut.1282.4_2_27.ICR.tdefl_flush_block;1;1
miniz.mut.1282.5_3_27.ICR.tdefl_flush_block;1;1
miniz.mut.1282.6_4_27.ICR.tdefl_flush_block;1;1
miniz.mut.1301.1_1_5.SDL.tdefl_flush_block;0;0
miniz.mut.1303.1_2_29.ICR.tdefl_flush_block;0;0
miniz.mut.1303.1_2_69.AOR.tdefl_flush_block;0;0
miniz.mut.1303.1_4_32.ICR.tdefl_flush_block;0;0
miniz.mut.1303.1_6_36.ICR.tdefl_flush_block;0;0
miniz.mut.1303.2_1_29.ICR.tdefl_flush_block;0;0
miniz.mut.1303.2_3_32.ICR.tdefl_flush_block;0;0
miniz.mut.1303.2_3_69.AOR.tdefl_flush_block;1;1
miniz.mut.1303.2_5_36.ICR.tdefl_flush_block;0;0
miniz.mut.1303.4_4_69.AOR.tdefl_flush_block;0;0
miniz.mut.1303.5_1_69.AOR.tdefl_flush_block;0;0
miniz.mut.1304.1_2_69.AOR.tdefl_flush_block;0;0
miniz.mut.1304.1_5_32.ICR.tdefl_flush_block;0;0
miniz.mut.1304.1_7_36.ICR.tdefl_flush_block;0;0
miniz.mut.1304.2_1_29.ICR.tdefl_flush_block;0;0
miniz.mut.1304.2_3_69.AOR.tdefl_flush_block;1;1
miniz.mut.1304.2_4_32.ICR.tdefl_flush_block;0;0
miniz.mut.1304.2_6_36.ICR.tdefl_flush_block;0;0
miniz.mut.1304.3_2_29.ICR.tdefl_flush_block;0;0
miniz.mut.1304.4_3_29.ICR.tdefl_flush_block;0;0
miniz.mut.1304.5_1_69.AOR.tdefl_flush_block;0;0
miniz.mut.1306.1_1_5.SDL.tdefl_flush_block;0;0
miniz.mut.1306.3_2_44.ICR.tdefl_flush_block;0;0
miniz.mut.1306.4_3_44.ICR.tdefl_flush_block;0;0
miniz.mut.1307.1_1_5.SDL.tdefl_flush_block;0;0
miniz.mut.1308.1_1_5.SDL.tdefl_flush_block;0;0
miniz.mut.1308.1_6_27.ICR.tdefl_flush_block;0;0
miniz.mut.1308.2_1_27.ICR.tdefl_flush_block;0;0
miniz.mut.1308.3_5_27.ICR.tdefl_flush_block;0;0
miniz.mut.1308.4_2_27.ICR.tdefl_flush_block;0;0
miniz.mut.1308.5_3_27.ICR.tdefl_flush_block;0;0
miniz.mut.1308.6_4_27.ICR.tdefl_flush_block;0;0
miniz.mut.1309.1_1_5.SDL.tdefl_flush_block;0;0
miniz.mut.1309.10_1_31.AOR.tdefl_flush_block;0;0
miniz.mut.1309.7_3_31.AOR.tdefl_flush_block;0;0
miniz.mut.1309.8_2_31.AOR.tdefl_flush_block;0;0
miniz.mut.1309.9_4_31.AOR.tdefl_flush_block;0;0
miniz.mut.1310.1_1_5.SDL.tdefl_flush_block;0;0
miniz.mut.1310.1_2_27.ICR.tdefl_flush_block;0;0
miniz.mut.1310.2_1_27.ICR.tdefl_flush_block;0;0
miniz.mut.1311.1_1_5.SDL.tdefl_flush_block;0;0
miniz.mut.1313.1_1_5.SDL.tdefl_flush_block;1;1
miniz.mut.1313.1_2_62.ICR.tdefl_flush_block;0;0
miniz.mut.1313.1_4_59.ROR.tdefl_flush_block;0;0
miniz.mut.1313.2_1_62.ICR.tdefl_flush_block;0;0
miniz.mut.1313.2_5_59.ROR.tdefl_flush_block;0;0
miniz.mut.1313.3_1_59.ROR.tdefl_flush_block;1;1
miniz.mut.1313.4_2_59.ROR.tdefl_flush_block;1;1
miniz.mut.1315.1_1_9.SDL.tdefl_flush_block;1;1
miniz.mut.1315.7_1_13.ROR.tdefl_flush_block;1;1
miniz.mut.1321.1_4_36.ROR.tdefl_flush_block;1;1
miniz.mut.1321.2_5_36.ROR.tdefl_flush_block;0;0
miniz.mut.1321.3_2_36.ROR.tdefl_flush_block;1;1
miniz.mut.1321.4_3_36.ROR.tdefl_flush_block;0;0
miniz.mut.1321.6_1_36.ROR.tdefl_flush_block;1;1
miniz.mut.1324.1_1_13.SDL.tdefl_flush_block;1;1
miniz.mut.1324.1_2_83.UOI.tdefl_flush_block;0;0
miniz.mut.1324.2_3_46.AOR.tdefl_flush_block;0;0
miniz.mut.1324.2_4_83.UOI.tdefl_flush_block;0;0
miniz.mut.1324.3_1_83.UOI.tdefl_flush_block;1;1
miniz.mut.1324.4_3_83.UOI.tdefl_flush_block;1;1
miniz.mut.1325.1_1_13.SDL.tdefl_flush_block;1;1
miniz.mut.1325.1_2_33.UOI.tdefl_flush_block;0;0
miniz.mut.1325.10_1_30.AOR.tdefl_flush_block;1;1
miniz.mut.1325.2_4_33.UOI.tdefl_flush_block;0;0
miniz.mut.1325.3_1_33.UOI.tdefl_flush_block;1;1
miniz.mut.1325.7_3_30.AOR.tdefl_flush_block;1;1
miniz.mut.1325.8_2_30.AOR.tdefl_flush_block;1;1
miniz.mut.1325.9_4_30.AOR.tdefl_flush_block;1;1
miniz.mut.1326.1_1_13.SDL.tdefl_flush_block;0;0
miniz.mut.1326.1_2_41.ICR.tdefl_flush_block;0;0
miniz.mut.1326.1_4_38.ROR.tdefl_flush_block;0;0
miniz.mut.1326.10_1_20.AOR.tdefl_flush_block;0;0
miniz.mut.1326.2_1_41.ICR.tdefl_flush_block;0;0
miniz.mut.1326.2_5_38.ROR.tdefl_flush_block;0;0
miniz.mut.1326.2_8_23.UOI.tdefl_flush_block;0;0
miniz.mut.1326.3_1_38.ROR.tdefl_flush_block;0;0
miniz.mut.1326.3_5_23.UOI.tdefl_flush_block;1;1
miniz.mut.1326.4_2_38.ROR.tdefl_flush_block;0;0
miniz.mut.1326.4_7_23.UOI.tdefl_flush_block;0;0
miniz.mut.1326.6_3_20.AOR.tdefl_flush_block;1;1
miniz.mut.1326.7_1_17.ROR.tdefl_flush_block;0;0
miniz.mut.1326.8_2_20.AOR.tdefl_flush_block;1;1
miniz.mut.1326.9_4_20.AOR.tdefl_flush_block;1;1
miniz.mut.1338.1_1_5.SDL.tdefl_flush_block;0;0
miniz.mut.1415.1_2_25.UOI.tdefl_find_match;1;1
miniz.mut.1415.1_6_103.UOI.tdefl_find_match;1;1
miniz.mut.1415.2_4_25.UOI.tdefl_find_match;1;1
miniz.mut.1415.2_8_103.UOI.tdefl_find_match;1;1
miniz.mut.1415.3_1_25.UOI.tdefl_find_match;1;1
miniz.mut.1415.3_5_103.UOI.tdefl_find_match;1;1
miniz.mut.1415.4_3_25.UOI.tdefl_find_match;1;1
miniz.mut.1415.4_7_103.UOI.tdefl_find_match;1;1
miniz.mut.1415.7_2_39.LCR.tdefl_find_match;1;1
miniz.mut.1415.8_1_39.LCR.tdefl_find_match;1;1
miniz.mut.1416.1_2_47.UOI.tdefl_find_match;0;0
miniz.mut.1416.2_4_47.UOI.tdefl_find_match;0;0
miniz.mut.1416.3_1_47.UOI.tdefl_find_match;0;0
miniz.mut.1416.3_2_57.ROR.tdefl_find_match;0;0
miniz.mut.1416.3_5_60.ICR.tdefl_find_match;0;0
miniz.mut.1416.4_2_60.ICR.tdefl_find_match;0;0
miniz.mut.1416.4_3_47.UOI.tdefl_find_match;0;0
miniz.mut.1416.4_3_57.ROR.tdefl_find_match;0;0
miniz.mut.1416.5_3_60.ICR.tdefl_find_match;0;0
miniz.mut.1416.5_4_57.ROR.tdefl_find_match;0;0
miniz.mut.1416.6_1_57.ROR.tdefl_find_match;0;0
miniz.mut.1416.6_4_60.ICR.tdefl_find_match;0;0
miniz.mut.1417.1_2_37.UOI.tdefl_find_match;1;1
miniz.mut.1417.2_3_35.AOR.tdefl_find_match;1;1
miniz.mut.1417.2_4_37.UOI.tdefl_find_match;0;0
miniz.mut.1417.3_1_37.UOI.tdefl_find_match;1;1
miniz.mut.1418.1_11_78.AOR.tdefl_find_match;0;0
miniz.mut.1418.2_12_62.UOI.tdefl_find_match;0;0
miniz.mut.1418.2_16_68.UOI.tdefl_find_match;1;1
miniz.mut.1418.2_3_33.AOR.tdefl_find_match;1;1
miniz.mut.1418.2_4_29.UOI.tdefl_find_match;0;0
miniz.mut.1418.2_7_66.AOR.tdefl_find_match;1;1
miniz.mut.1418.2_8_35.UOI.tdefl_find_match;0;0
miniz.mut.1418.3_1_29.UOI.tdefl_find_match;0;0
miniz.mut.1418.3_13_68.UOI.tdefl_find_match;0;0
miniz.mut.1418.3_2_33.AOR.tdefl_find_match;1;1
miniz.mut.1418.3_6_66.AOR.tdefl_find_match;1;1
miniz.mut.1418.3_9_62.UOI.tdefl_find_match;0;0
miniz.mut.1418.4_11_62.UOI.tdefl_find_match;0;0
miniz.mut.1418.4_15_68.UOI.tdefl_find_match;0;0
miniz.mut.1418.4_3_80.ICR.tdefl_find_match;0;0
miniz.mut.1418.4_4_33.AOR.tdefl_find_match;0;0
miniz.mut.1418.4_8_66.AOR.tdefl_find_match;1;1
miniz.mut.1418.5_1_33.AOR.tdefl_find_match;0;0
miniz.mut.1418.5_5_66.AOR.tdefl_find_match;1;1
miniz.mut.1418.5_9_78.AOR.tdefl_find_match;0;0
miniz.mut.1419.1_1_5.SDL.tdefl_find_match;0;0
miniz.mut.1420.1_1_5.SDL.tdefl_find_match;0;0
miniz.mut.1420.1_2_9.UOI.tdefl_find_match;0;0
miniz.mut.1420.1_6_26.UOI.tdefl_find_match;1;1
miniz.mut.1420.2_4_9.UOI.tdefl_find_match;0;0
miniz.mut.1420.2_5_23.ROR.tdefl_find_match;1;1
miniz.mut.1420.2_8_26.UOI.tdefl_find_match;0;0
miniz.mut.1420.3_1_9.UOI.tdefl_find_match;1;1
miniz.mut.1420.3_2_23.ROR.tdefl_find_match;0;0
miniz.mut.1420.3_5_26.UOI.tdefl_find_match;0;0
miniz.mut.1420.4_3_9.UOI.tdefl_find_match;1;1
miniz.mut.1420.4_7_26.UOI.tdefl_find_match;0;0
miniz.mut.1420.5_3_23.ROR.tdefl_find_match;0;0
miniz.mut.1420.6_1_23.ROR.tdefl_find_match;1;1
miniz.mut.1426.1_1_13.SDL.tdefl_find_match;0;0
miniz.mut.1426.1_2_38.ICR.tdefl_find_match;0;0
miniz.mut.1426.2_1_38.ICR.tdefl_find_match;0;0
miniz.mut.1426.3_2_35.ROR.tdefl_find_match;0;0
miniz.mut.1436.1_1_13.SDL.tdefl_find_match;0;0
miniz.mut.1439.1_1_9.SDL.tdefl_find_match;0;0
miniz.mut.1439.1_2_14.UOI.tdefl_find_match;1;1
miniz.mut.1439.3_1_14.UOI.tdefl_find_match;1;1
miniz.mut.1439.7_1_13.ROR.tdefl_find_match;0;0
miniz.mut.1441.1_1_9.SDL.tdefl_find_match;1;1
miniz.mut.1442.1_1_9.SDL.tdefl_find_match;1;1
miniz.mut.1442.1_2_25.UOI.tdefl_find_match;1;1
miniz.mut.1442.2_3_23.AOR.tdefl_find_match;1;1
miniz.mut.1442.2_4_25.UOI.tdefl_find_match;0;0
miniz.mut.1442.3_1_25.UOI.tdefl_find_match;1;1
miniz.mut.1442.4_3_25.UOI.tdefl_find_match;0;0
miniz.mut.1443.1_1_9.SDL.tdefl_find_match;1;1
miniz.mut.1443.1_2_26.ICR.tdefl_find_match;1;1
miniz.mut.1443.1_4_39.ROR.tdefl_find_match;0;0
miniz.mut.1443.1_6_41.UOI.tdefl_find_match;1;1
miniz.mut.1443.2_1_26.ICR.tdefl_find_match;1;1
miniz.mut.1443.2_4_29.UOI.tdefl_find_match;1;1
miniz.mut.1443.2_5_39.ROR.tdefl_find_match;0;0
miniz.mut.1443.2_8_41.UOI.tdefl_find_match;1;1
miniz.mut.1443.3_1_29.UOI.tdefl_find_match;1;1
miniz.mut.1443.3_5_41.UOI.tdefl_find_match;1;1
miniz.mut.1443.4_2_39.ROR.tdefl_find_match;1;1
miniz.mut.1443.4_3_29.UOI.tdefl_find_match;1;1
miniz.mut.1443.4_7_41.UOI.tdefl_find_match;1;1
miniz.mut.1443.5_3_39.ROR.tdefl_find_match;0;0
miniz.mut.1444.1_4_22.ROR.tdefl_find_match;1;1
miniz.mut.1444.2_5_22.ROR.tdefl_find_match;0;0
miniz.mut.1444.3_1_22.ROR.tdefl_find_match;1;1
miniz.mut.1444.4_2_22.ROR.tdefl_find_match;0;0
miniz.mut.1446.1_1_9.SDL.tdefl_find_match;0;0
miniz.mut.1446.1_2_13.UOI.tdefl_find_match;1;1
miniz.mut.1446.1_6_25.UOI.tdefl_find_match;1;1
miniz.mut.1446.2_5_23.ROR.tdefl_find_match;0;0
miniz.mut.1446.2_8_25.UOI.tdefl_find_match;1;1
miniz.mut.1446.3_1_13.UOI.tdefl_find_match;1;1
miniz.mut.1446.3_2_23.ROR.tdefl_find_match;1;1
miniz.mut.1446.3_5_25.UOI.tdefl_find_match;0;0
miniz.mut.1446.4_7_25.UOI.tdefl_find_match;0;0
miniz.mut.1446.5_4_23.ROR.tdefl_find_match;0;0
miniz.mut.1446.6_1_23.ROR.tdefl_find_match;1;1
miniz.mut.1446.7_1_13.ROR.tdefl_find_match;1;1
miniz.mut.1448.1_1_13.SDL.tdefl_find_match;0;0
miniz.mut.1448.1_2_28.UOI.tdefl_find_match;1;1
miniz.mut.1448.3_1_28.UOI.tdefl_find_match;1;1
miniz.mut.1449.1_1_13.SDL.tdefl_find_match;1;1
miniz.mut.1449.1_2_44.UOI.tdefl_find_match;1;1
miniz.mut.1449.1_4_55.ROR.tdefl_find_match;0;0
miniz.mut.1449.1_6_58.UOI.tdefl_find_match;0;0
miniz.mut.1449.2_8_58.UOI.tdefl_find_match;0;0
miniz.mut.1449.3_1_44.UOI.tdefl_find_match;1;1
miniz.mut.1449.3_2_55.ROR.tdefl_find_match;0;0
miniz.mut.1449.3_5_58.UOI.tdefl_find_match;1;1
miniz.mut.1449.4_3_55.ROR.tdefl_find_match;0;0
miniz.mut.1449.4_7_58.UOI.tdefl_find_match;0;0
miniz.mut.1451.1_1_13.SDL.tdefl_find_match;0;0
miniz.mut.1451.1_2_28.UOI.tdefl_find_match;0;0
miniz.mut.1451.1_6_34.UOI.tdefl_find_match;0;0
miniz.mut.1451.2_3_32.AOR.tdefl_find_match;1;1
miniz.mut.1451.2_4_28.UOI.tdefl_find_match;0;0
miniz.mut.1451.3_1_28.UOI.tdefl_find_match;0;0
miniz.mut.1451.3_2_32.AOR.tdefl_find_match;1;1
miniz.mut.1451.3_5_34.UOI.tdefl_find_match;0;0
miniz.mut.1451.4_4_32.AOR.tdefl_find_match;0;0
miniz.mut.1451.4_7_34.UOI.tdefl_find_match;0;0
miniz.mut.1451.5_1_32.AOR.tdefl_find_match;0;0
miniz.mut.1452.1_1_13.SDL.tdefl_find_match;0;0
miniz.mut.1452.1_6_34.UOI.tdefl_find_match;0;0
miniz.mut.1452.2_3_32.AOR.tdefl_find_match;1;1
miniz.mut.1452.2_4_28.UOI.tdefl_find_match;0;0
miniz.mut.1452.2_8_34.UOI.tdefl_find_match;0;0
miniz.mut.1452.3_1_28.UOI.tdefl_find_match;0;0
miniz.mut.1452.3_2_32.AOR.tdefl_find_match;1;1
miniz.mut.1452.4_3_28.UOI.tdefl_find_match;0;0
miniz.mut.1452.4_3_46.ICR.tdefl_find_match;0;0
miniz.mut.1452.4_4_32.AOR.tdefl_find_match;1;1
miniz.mut.1452.4_7_34.UOI.tdefl_find_match;0;0
miniz.mut.1452.4_8_44.AOR.tdefl_find_match;0;0
miniz.mut.1452.5_1_32.AOR.tdefl_find_match;1;1
miniz.mut.1452.5_5_44.AOR.tdefl_find_match;0;0
miniz.mut.163.1_1_5.SDL.miniz_def_alloc_func;1;1
miniz.mut.1631.1_1_5.SDL.tdefl_record_literal;0;0
miniz.mut.1632.1_1_5.SDL.tdefl_record_literal;1;1
miniz.mut.1632.1_2_28.UOI.tdefl_record_literal;1;1
miniz.mut.1632.2_4_28.UOI.tdefl_record_literal;1;1
miniz.mut.1632.3_1_28.UOI.tdefl_record_literal;1;1
miniz.mut.1632.4_3_28.UOI.tdefl_record_literal;1;1
miniz.mut.1633.2_1_53.ICR.tdefl_record_literal;1;1
miniz.mut.1633.3_2_53.ICR.tdefl_record_literal;1;1
miniz.mut.1633.4_3_53.ICR.tdefl_record_literal;1;1
miniz.mut.1634.1_1_5.SDL.tdefl_record_literal;1;1
miniz.mut.1634.1_2_34.ICR.tdefl_record_literal;1;1
